left_hip_pitch_joint,right_hip_pitch_joint,left_hip_roll_joint,right_hip_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,left_knee_joint,right_knee_joint,left_ankle_pitch_joint,right_ankle_pitch_joint,left_ankle_roll_joint,right_ankle_roll_joint,rf_x,rf_y,rf_z,lf_x,lf_y,lf_z,rk_x,rk_y,rk_z,lk_x,lk_y,lk_z
-7.018536152211218848e-01,-8.723604095436365835e-02,-1.314589164207657368e-01,-5.483080761079638966e-03,4.787833981384764792e-01,6.436012173378698187e-02,6.803817301684964569e-01,-1.151334353455780585e-01,-1.398613826579887531e-01,1.715712081079342477e-01,3.411449538236513944e-03,-7.290000459069607454e-03,-8.090169943750669113e-02,-1.100000000000000006e-01,-7.211449676604616554e-01,8.090169943750669113e-02,1.100000000000000006e-01,-6.388550323395384423e-01,-6.795152456748172753e-03,-1.125593335855968741e-01,-3.861225914957244765e-01,1.067951524567482546e-01,1.074406664144031270e-01,-3.538774085042756812e-01
-6.854951399743871576e-01,-1.053548694613255371e-01,-1.190053900478875298e-01,-1.678016517590481598e-03,4.615221586756511618e-01,7.516005639099536395e-02,6.233272708741269819e-01,-1.200377521513295159e-01,-9.974724695713453604e-02,1.880758526936514297e-01,4.366040839596237871e-03,-4.369022085681565325e-03,-8.910065241884702891e-02,-1.100000000000000006e-01,-7.117793349817542747e-01,8.910065241884702891e-02,1.100000000000000006e-01,-6.482206650182458230e-01,-9.122464654688695884e-03,-1.094248572615245940e-01,-3.785201628976295196e-01,1.091224646546887361e-01,1.105751427384754071e-01,-3.614798371023706380e-01
-6.625800878602132737e-01,-1.146620808151016524e-01,-1.052190971444921241e-01,1.890103040927678529e-03,4.410041489838404938e-01,7.943570573497014953e-02,5.658964679614275628e-01,-1.304791654639904097e-01,-6.461523056266048337e-02,2.043186048997429061e-01,5.419406970887385988e-03,-1.287435098133918494e-03,-9.510565162952301643e-02,-1.100000000000000006e-01,-7.016311896062298326e-01,9.510565162952301643e-02,1.100000000000000006e-01,-6.583688103937702651e-01,-9.993985556619740251e-03,-1.063045428604628972e-01,-3.707079396121953363e-01,1.099939855566197389e-01,1.136954571395371039e-01,-3.692920603878048214e-01
-6.342675291552715144e-01,-1.136141537208851110e-01,-9.083235139044354423e-02,4.987495030841602485e-03,4.180607698340841893e-01,7.590858215728338299e-02,5.104581687391827050e-01,-1.479745070381741912e-01,-3.567820158587982349e-02,2.207334564717884362e-01,6.698175941165238415e-03,1.929766589108948332e-03,-9.876883405951800143e-02,-1.100000000000000006e-01,-6.909504125527975438e-01,9.876883405951800143e-02,1.100000000000000006e-01,-6.690495874472025539e-01,-9.388255425523697739e-03,-1.032752228786957271e-01,-3.628782845039920657e-01,1.093882554255236755e-01,1.167247771213042740e-01,-3.771217154960080920e-01
-6.015091030974458741e-01,-1.003892154377273443e-01,-7.639017381994157863e-02,7.536003586182150014e-03,3.932898026091745658e-01,6.304935679351640621e-02,4.585879697259672705e-01,-1.745055716381079258e-01,-1.353823766719136970e-02,2.380022910157253979e-01,8.248665217438451436e-03,5.252174634729319530e-03,-1.000000000000000056e-01,-1.100000000000000006e-01,-6.799999999999796207e-01,1.000000000000000056e-01,1.100000000000000006e-01,-6.800000000000204770e-01,-7.320189347531230739e-03,-1.004114892279108079e-01,-3.552239896669192043e-01,1.073201893475311669e-01,1.195885107720891932e-01,-3.847760103330809534e-01
-5.650199172973835449e-01,-7.293045398951079894e-02,-6.227748628616171234e-02,9.739606996821118315e-03,3.670525667963490113e-01,3.912876259697044973e-02,4.111058022734922490e-01,-2.124776593392264656e-01,1.772078937332076387e-03,2.570391413965797400e-01,1.003981562873494486e-02,8.624325639703797272e-03,-9.876883405950864780e-02,-1.100000000000000006e-01,-6.690495874471611426e-01,9.876883405950864780e-02,1.100000000000000006e-01,-6.909504125528389551e-01,-3.840709972999942212e-03,-9.778385653477737749e-02,-3.479335292430130178e-01,1.038407099729998506e-01,1.222161434652226236e-01,-3.920664707569871399e-01
-5.253190287859531571e-01,-2.922878092768380065e-02,-4.877165008299420845e-02,1.225311428518916120e-02,3.395273341130648492e-01,2.497974193242349233e-03,3.682489008907430250e-01,-2.643954788339302198e-01,1.064761765345128078e-02,2.788295816936284810e-01,1.198181587144969348e-02,1.193481551188177968e-02,-9.510565162950451734e-02,-1.100000000000000006e-01,-6.583688103937304081e-01,9.510565162950451734e-02,1.100000000000000006e-01,-7.016311896062696896e-01,9.645063681385582233e-04,-9.545702583681378584e-02,-3.411864185635624658e-01,9.903549363186132937e-02,1.245429741631862153e-01,-3.988135814364376919e-01
-4.828051591283695765e-01,3.191699582473594282e-02,-3.609134982019690518e-02,1.631742097929067895e-02,3.107876914953258685e-01,-4.768801171452199950e-02,3.298837045298360082e-01,-3.319682847513823476e-01,1.374068819078588799e-02,3.039753575648160289e-01,1.395079121640135575e-02,1.498012027514083674e-02,-8.910065241881987008e-02,-1.100000000000000006e-01,-6.482206650182085195e-01,8.910065241881987008e-02,1.100000000000000006e-01,-7.117793349817915782e-01,6.977139301966944762e-03,-9.348829142811200532e-02,-3.351487938858714322e-01,9.302286069803292201e-02,1.265117085718879819e-01,-4.048512061141287255e-01
-4.378336598934817747e-01,1.095522403412401424e-01,-2.442778464477918937e-02,2.363195766970620226e-02,2.808774127906767393e-01,-1.102372783056635164e-01,2.956860640215483449e-01,-4.144794111098972222e-01,1.181813277406172473e-02,3.318676187596786287e-01,1.581207081670948922e-02,1.744878856003945211e-02,-8.090169943747152481e-02,-1.100000000000000006e-01,-6.388550323395045805e-01,8.090169943747152481e-02,1.100000000000000006e-01,-7.211449676604955172e-01,1.404913785086966266e-02,-9.192613008366921912e-02,-3.299693215672322433e-01,8.595086214913018330e-02,1.280738699163307681e-01,-4.100306784327678589e-01
-3.907770986529752189e-01,1.980260120087945497e-01,-1.395745259034676146e-02,3.546144753781590303e-02,2.498681818959351264e-01,-1.798060562169198628e-01,2.652653009986419841e-01,-5.040411986084928353e-01,5.665123502591351556e-03,3.478089728115927870e-01,1.743836329118521322e-02,1.886183327923291603e-02,-7.071067811862524755e-02,-1.100000000000000006e-01,-6.305025253169210808e-01,7.071067811862524755e-02,1.100000000000000006e-01,-7.294974746830790169e-01,2.200636593995512064e-02,-9.080900740030184437e-02,-3.257755374058129427e-01,7.799363406004469756e-02,1.291909925996981567e-01,-4.142244625941871039e-01
-3.420655581765668640e-01,2.895443046007349364e-01,-4.841596824593438764e-03,5.160187264028925219e-02,2.178979182515750623e-01,-2.492728734055581763e-01,2.382376078104865291e-01,-5.905773675890300112e-01,-3.968751817836553217e-03,3.489874358007244992e-01,1.872202140058723888e-02,1.860051970968944549e-02,-5.877852522921176576e-02,-1.100000000000000006e-01,-6.233688103937355951e-01,5.877852522921176576e-02,1.100000000000000006e-01,-7.366311896062645026e-01,3.065289020514402538e-02,-9.016443064599204138e-02,-3.226707062860393882e-01,6.934710979485578242e-02,1.298355693540079459e-01,-4.173292937139606584e-01
-2.922088815128340844e-01,3.793666227252415757e-01,2.782043068140495519e-03,7.120691346002444577e-02,1.851921758804899454e-01,-3.145830796549565211e-01,2.142641032478785068e-01,-6.714023036870230277e-01,-1.639386155521516120e-02,3.490610897375452937e-01,1.958198324588578815e-02,1.703940665429888243e-02,-4.539904997391228103e-02,-1.100000000000000006e-01,-6.176295433067992002e-01,4.539904997391228103e-02,1.100000000000000006e-01,-7.423704566932008975e-01,3.977580452285939261e-02,-9.000827143965851873e-02,-3.207312794544239232e-01,6.022419547714041171e-02,1.299917285603414685e-01,-4.192687205455760679e-01
-2.418044428696254911e-01,4.622966703094257834e-01,8.810760645507280386e-03,9.227356492632847462e-02,1.520718893936437166e-01,-3.717175438097319318e-01,1.930679167300836663e-01,-7.407176961222455835e-01,-3.098756273260520888e-02,3.490656931085965309e-01,1.996643096950734969e-02,1.457753668247091169e-02,-3.090169943744737469e-02,-1.100000000000000006e-01,-6.134260438593285292e-01,3.090169943744737469e-02,1.100000000000000006e-01,-7.465739561406715685e-01,4.915047246538059578e-02,-9.034437493922393980e-02,-3.200050120361500605e-01,5.084952753461920161e-02,1.296556250607760474e-01,-4.199949879638499306e-01
-1.915338529940068535e-01,5.348385334535790125e-01,1.318858593753120985e-02,1.124415214076910779e-01,1.189504629202580571e-01,-4.184620240912732547e-01,1.744406738135169388e-01,-7.942577162626125453e-01,-4.719277263860496840e-02,3.490659808192872471e-01,1.985221780112658360e-02,1.166413896011140108e-02,-1.564344650397169953e-02,-1.100000000000000006e-01,-6.108618161583346806e-01,1.564344650397169953e-02,1.100000000000000006e-01,-7.491381838416654171e-01,5.854605859522438172e-02,-9.116446516106539721e-02,-3.205097871453986835e-01,4.145394140477542261e-02,1.288355348389345900e-01,-4.194902128546013076e-01
-1.421519329440361912e-01,5.953693400282473736e-01,1.591602986311068182e-02,1.297194457236473808e-01,8.632316183574667567e-02,-4.543397535390083508e-01,1.582451059998315757e-01,-8.301158477195899055e-01,-6.451373185733520754e-02,3.490659988012054238e-01,1.924197278445089962e-02,8.703821904356510292e-03,5.424636297178806293e-14,-1.100000000000000006e-01,-6.100000000000000977e-01,-5.424636297178806293e-14,1.100000000000000006e-01,-7.500000000000000000e-01,6.773121239971130469e-02,-9.244834876219774900e-02,-3.222331755437276568e-01,3.226878760028850657e-02,1.275516512378022382e-01,-4.177668244562722788e-01
-9.447163462291852110e-02,6.433256773734292722e-01,1.705646484154138900e-02,1.426945809658857478e-01,5.475217720640100649e-02,-4.797609735117774887e-01,1.444180509879449681e-01,-8.476869101483187618e-01,-8.251230611399119896e-02,3.459210837707948905e-01,1.815963020595523156e-02,5.985677071230988133e-03,1.564344650407886034e-02,-1.100000000000000006e-01,-6.108618161583465600e-01,-1.564344650407886034e-02,1.100000000000000006e-01,-7.491381838416535377e-01,7.647976490839708541e-02,-9.416441226739571957e-02,-3.251327416891719446e-01,2.352023509160273973e-02,1.258355877326042815e-01,-4.148672583108279910e-01
-4.934908311137790882e-02,6.773332858455191063e-01,1.673834903914958594e-02,1.498575406396974452e-01,2.485129274902618188e-02,-4.945905135245330930e-01,1.329767390242492242e-01,-8.412338040720009902e-01,-1.008067836224395969e-01,3.118859117680650717e-01,1.664499566593278385e-02,3.185372749491622961e-03,3.090169943755055604e-02,-1.100000000000000006e-01,-6.134260438593519549e-01,-3.090169943755055604e-02,1.100000000000000006e-01,-7.465739561406481428e-01,8.457629772373664867e-02,-9.627040049787308207e-02,-3.291370886401222551e-01,1.542370227626318341e-02,1.237295995021269190e-01,-4.108629113598776250e-01
-7.673188384911234020e-03,6.991592328520104260e-01,1.515302578484741154e-02,1.516888329904827470e-01,-2.725583435259631461e-03,-5.007475828906841064e-01,1.240306783857761663e-01,-8.177541401318759728e-01,-1.190744289966898101e-01,2.714130818279706925e-01,1.474786567658549138e-02,7.917428048660724547e-04,4.539904997401021658e-02,-1.100000000000000006e-01,-6.176295433068340612e-01,-4.539904997401021658e-02,1.100000000000000006e-01,-7.423704566931660365e-01,9.182144733696506744e-02,-9.871445703402147165e-02,-3.341476160849811694e-01,8.178552663034785453e-03,1.212855429659785295e-01,-4.058523839150187107e-01
2.963590179882333309e-02,7.098632864869404147e-01,1.254818146289410699e-02,1.487310921673397901e-01,-2.728787781484499561e-02,-4.994660274918352738e-01,1.178014005987857715e-01,-7.809684223234937273e-01,-1.370588412566059178e-01,2.278042664173023923e-01,1.252216408639732388e-02,-1.026656369152396941e-03,5.877852522929952889e-02,-1.100000000000000006e-01,-6.233688103937803371e-01,-5.877852522929952889e-02,1.100000000000000006e-01,-7.366311896062197606e-01,9.803681411933030942e-02,-1.014364010925618842e-01,-3.400409482090680502e-01,1.963185880669571226e-03,1.185635989074381169e-01,-3.999590517909317744e-01
6.161585822214687980e-02,7.103901144865687467e-01,9.217067175068909685e-03,1.416878746225984365e-01,-4.810022722838145498e-02,-4.917885642702985449e-01,1.146525911131158898e-01,-7.340487569095590636e-01,-1.545832616037274565e-01,1.832300851381066520e-01,1.002054977262815082e-02,-2.367965080452028373e-03,7.071067811870196396e-02,-1.100000000000000006e-01,-6.305025253169748156e-01,-7.071067811870196396e-02,1.100000000000000006e-01,-7.294974746830252821e-01,1.030693551130314745e-01,-1.043692093771587948e-01,-3.466719716166403176e-01,-3.069355113031559112e-03,1.156307906228412063e-01,-3.933280283833595070e-01
8.723604095443250606e-02,7.018536152210821388e-01,5.483080761067769988e-03,1.314589164207298766e-01,-6.436012173382968382e-02,-4.787833981384287951e-01,1.151334353455851917e-01,-6.803817301683225960e-01,-1.715712081079850682e-01,1.398613826578572195e-01,7.290000459060924295e-03,-3.411449538239645553e-03,8.090169943753529325e-02,-1.100000000000000006e-01,-6.388550323395659758e-01,-8.090169943753529325e-02,1.100000000000000006e-01,-7.211449676604341219e-01,1.067951524567575944e-01,-1.074406664144127860e-01,-3.538774085042985518e-01,-6.795152456757651283e-03,1.125593335855872151e-01,-3.861225914957012728e-01
1.053548694613690578e-01,6.854951399743257623e-01,1.678016517578886490e-03,1.190053900478462157e-01,-7.516005639101953906e-02,-4.615221586755913763e-01,1.200377521513520673e-01,-6.233272708739481249e-01,-1.880758526937013619e-01,9.974724695701470134e-02,4.369022085672294095e-03,-4.366040839599024705e-03,8.910065241886910847e-02,-1.100000000000000006e-01,-6.482206650182761321e-01,-8.910065241886910847e-02,1.100000000000000006e-01,-7.117793349817239656e-01,1.091224646546936766e-01,-1.105751427384851354e-01,-3.614798371023944523e-01,-9.122464654693705766e-03,1.094248572615148657e-01,-3.785201628976053723e-01
1.146620808151154053e-01,6.625800878601337818e-01,-1.890103040938148019e-03,1.052190971444482703e-01,-7.943570573497209242e-02,-4.410041489837731032e-01,1.304791654640325149e-01,-5.658964679612524806e-01,-2.043186048997930049e-01,6.461523056256113229e-02,1.287435098124097357e-03,-5.419406970890973396e-03,9.510565162953804608e-02,-1.100000000000000006e-01,-6.583688103938025726e-01,-9.510565162953804608e-02,1.100000000000000006e-01,-7.016311896061975251e-01,1.099939855566201552e-01,-1.136954571395466657e-01,-3.692920603878289687e-01,-9.993985556620149646e-03,1.063045428604533355e-01,-3.707079396121708559e-01
1.136141537208634894e-01,6.342675291551745920e-01,-4.987495030850522433e-03,9.083235139039749773e-02,-7.590858215725820868e-02,-4.180607698340082501e-01,1.479745070382432748e-01,-5.104581687390118416e-01,-2.207334564718416714e-01,3.567820158579864537e-02,-1.929766589119286634e-03,-6.698175941169707930e-03,9.876883405952584238e-02,-1.100000000000000006e-01,-6.690495874472371929e-01,-9.876883405952584238e-02,1.100000000000000006e-01,-6.909504125527629048e-01,1.093882554255194151e-01,-1.167247771213137109e-01,-3.771217154960326834e-01,-9.388255425519388686e-03,1.032752228786862903e-01,-3.628782845039671412e-01
1.003892154376639090e-01,6.015091030973359620e-01,-7.536003586189580702e-03,7.639017381989603173e-02,-6.304935679345914645e-02,-3.932898026090934640e-01,1.745055716382090116e-01,-4.585879697258095633e-01,-2.380022910157834348e-01,1.353823766713217573e-02,-5.252174634740166756e-03,-8.248665217443803058e-03,1.000000000000000056e-01,-1.100000000000000006e-01,-6.800000000000555600e-01,-1.000000000000000056e-01,1.100000000000000006e-01,-6.799999999999445377e-01,1.073201893475223545e-01,-1.195885107720979779e-01,-3.847760103331047121e-01,-7.320189347522286505e-03,1.004114892279020232e-01,-3.552239896668951125e-01
7.293045398940087298e-02,5.650199172972660833e-01,-9.739606996828003432e-03,6.227748628611909365e-02,-3.912876259687689262e-02,-3.670525667962662997e-01,2.124776593393652713e-01,-4.111058022733533601e-01,-2.570391413966428562e-01,-1.772078937368850356e-03,-8.624325639714269798e-03,-1.003981562874076139e-02,9.876883405950102890e-02,-1.100000000000000006e-01,-6.909504125528725949e-01,-9.876883405950102890e-02,1.100000000000000006e-01,-6.690495874471275028e-01,1.038407099729870692e-01,-1.222161434652303258e-01,-3.920664707570087892e-01,-3.840709972986966481e-03,9.778385653476967532e-02,-3.479335292429910353e-01
2.922878092751963336e-02,5.253190287858268137e-01,-1.225311428519862411e-02,4.877165008295382409e-02,-2.497974193106277524e-03,-3.395273341129783629e-01,2.643954788341177364e-01,-3.682489008906189021e-01,-2.788295816937020888e-01,-1.064761765346888302e-02,-1.193481551189190179e-02,-1.198181587145576328e-02,9.510565162948948770e-02,-1.100000000000000006e-01,-7.016311896063021081e-01,-9.510565162948948770e-02,1.100000000000000006e-01,-6.583688103936979896e-01,9.903549363184462051e-02,-1.245429741631929044e-01,-3.988135814364574538e-01,9.645063681555030022e-04,9.545702583680709674e-02,-3.411864185635424263e-01
-3.191699582495480941e-02,4.828051591282352950e-01,-1.631742097930753005e-02,3.609134982015942822e-02,4.768801171469995437e-02,-3.107876914952358849e-01,3.319682847516196578e-01,-3.298837045297257631e-01,-3.039753575648987405e-01,-1.374068819078677617e-02,-1.498012027514942883e-02,-1.395079121640725207e-02,8.910065241879777664e-02,-1.100000000000000006e-01,-7.117793349818218873e-01,-8.910065241879777664e-02,1.100000000000000006e-01,-6.482206650181782104e-01,9.302286069801271595e-02,-1.265117085718934775e-01,-4.048512061141460450e-01,6.977139301987428377e-03,9.348829142810650972e-02,-3.351487938858538351e-01
-1.095522403415047918e-01,4.378336598933396107e-01,-2.363195766973593195e-02,2.442778464474494940e-02,1.102372783058747086e-01,-2.808774127905827034e-01,4.144794111101752776e-01,-2.956860640214493685e-01,-3.318676187597693339e-01,-1.181813277404846103e-02,-1.744878856004593998e-02,-1.581207081671492931e-02,8.090169943744292269e-02,-1.100000000000000006e-01,-7.211449676605230508e-01,-8.090169943744292269e-02,1.100000000000000006e-01,-6.388550323394770469e-01,8.595086214910696576e-02,-1.280738699163349592e-01,-4.100306784327823473e-01,1.404913785089319245e-02,9.192613008366504190e-02,-3.299693215672175883e-01
-1.980260120090825415e-01,3.907770986528220081e-01,-3.546144753786034665e-02,1.395745259031535429e-02,1.798060562171427679e-01,-2.498681818958343737e-01,5.040411986087713903e-01,-2.652653009985500021e-01,-3.478089728116038892e-01,-5.665123502565243101e-03,-1.886183327923465422e-02,-1.743836329119007739e-02,7.071067811858983143e-02,-1.100000000000000006e-01,-7.294974746831037749e-01,-7.071067811858983143e-02,1.100000000000000006e-01,-6.305025253168963228e-01,7.799363406001830201e-02,-1.291909925997009601e-01,-4.142244625941987057e-01,2.200636593998188048e-02,9.080900740029902718e-02,-3.257755374058011744e-01
-2.895443046010261479e-01,3.420655581764095454e-01,-5.160187264034670623e-02,4.841596824566674583e-03,2.492728734057744477e-01,-2.178979182514718116e-01,5.905773675892980190e-01,-2.382376078104055661e-01,-3.489874358007252209e-01,3.968751817873805536e-03,-1.860051970968637156e-02,-1.872202140059083322e-02,5.877852522917124262e-02,-1.100000000000000006e-01,-7.366311896062850417e-01,-5.877852522917124262e-02,1.100000000000000006e-01,-6.233688103937150560e-01,6.934710979482754112e-02,-1.298355693540092226e-01,-4.173292937139687075e-01,3.065289020517266219e-02,9.016443064599076462e-02,-3.226707062860312281e-01
-3.793666227255130252e-01,2.922088815126792083e-01,-7.120691346008907463e-02,-2.782043068161607971e-03,3.145830796551488673e-01,-1.851921758803882212e-01,6.714023036872606154e-01,-2.142641032478095620e-01,-3.490610897375452937e-01,1.639386155525757519e-02,-1.703940665429245355e-02,-1.958198324588773798e-02,4.539904997386892682e-02,-1.100000000000000006e-01,-7.423704566932164406e-01,-4.539904997386892682e-02,1.100000000000000006e-01,-6.176295433067836571e-01,6.022419547711184429e-02,-1.299917285603411909e-01,-4.192687205455801758e-01,3.977580452288836249e-02,9.000827143965879629e-02,-3.207312794544197598e-01
-4.622966703096702545e-01,2.418044428694708092e-01,-9.227356492639429697e-02,-8.810760645523132290e-03,3.717175438098951901e-01,-1.520718893935422422e-01,7.407176961224408718e-01,-1.930679167300236032e-01,-3.490656931085965309e-01,3.098756273265057537e-02,-1.457753668246229359e-02,-1.996643096950743296e-02,3.090169943740109920e-02,-1.100000000000000006e-01,-7.465739561406821156e-01,-3.090169943740109920e-02,1.100000000000000006e-01,-6.134260438593179821e-01,5.084952753459021785e-02,-1.296556250607742433e-01,-4.199949879638503192e-01,4.915047246540999587e-02,9.034437493922574391e-02,-3.200050120361496719e-01
-5.348385334537879565e-01,1.915338529938538648e-01,-1.124415214077509190e-01,-1.318858593754195126e-02,4.184620240914027622e-01,-1.189504629201575958e-01,7.942577162627550980e-01,-1.744406738134648693e-01,-3.490659808192872471e-01,4.719277263865755134e-02,-1.166413896010194684e-02,-1.985221780112588971e-02,1.564344650392364075e-02,-1.100000000000000006e-01,-7.491381838416707462e-01,-1.564344650392364075e-02,1.100000000000000006e-01,-6.108618161583293515e-01,4.145394140474673028e-02,-1.288355348389313149e-01,-4.194902128545978659e-01,5.854605859525348344e-02,9.116446516106867237e-02,-3.205097871454021807e-01
-5.953693400284167936e-01,1.421519329438863666e-01,-1.297194457236952869e-01,-1.591602986311656254e-02,4.543397535391036635e-01,-8.632316183564756051e-02,8.301158477196743934e-01,-1.582451059997860565e-01,-3.490659988012054793e-01,6.451373185738869254e-02,-8.703821904347553914e-03,-1.924197278444772508e-02,-1.029062939033634648e-13,-1.100000000000000006e-01,-7.500000000000000000e-01,1.029062939033634648e-13,1.100000000000000006e-01,-6.100000000000000977e-01,3.226878760026080650e-02,-1.275516512377975753e-01,-4.177668244562651179e-01,6.773121239973939334e-02,9.244834876220241193e-02,-3.222331755437348733e-01
-6.433256773735589462e-01,9.447163462277055612e-02,-1.426945809659178055e-01,-1.705646484154259290e-02,4.797609735118405494e-01,-5.475217720630281421e-02,8.476869101483350821e-01,-1.444180509879054164e-01,-3.459210837707100694e-01,8.251230611405142856e-02,-5.985677071223304176e-03,-1.815963020595096414e-02,-1.564344650412832424e-02,-1.100000000000000006e-01,-7.491381838416479866e-01,1.564344650412832424e-02,1.100000000000000006e-01,-6.108618161583521111e-01,2.352023509157596254e-02,-1.258355877325981476e-01,-4.148672583108170553e-01,7.647976490842423036e-02,9.416441226740183967e-02,-3.251327416891830469e-01
-6.773332858456075911e-01,4.934908311123963054e-02,-1.498575406397116283e-01,-1.673834903914644609e-02,4.945905135245659001e-01,-2.485129274893462664e-02,8.412338040719512522e-01,-1.329767390242178049e-01,-3.118859117679457782e-01,1.008067836224997849e-01,-3.185372749483197409e-03,-1.664499566592680599e-02,-3.090169943759818461e-02,-1.100000000000000006e-01,-7.465739561406372626e-01,3.090169943759818461e-02,1.100000000000000006e-01,-6.134260438593628351e-01,1.542370227623880014e-02,-1.237295995021196332e-01,-4.108629113598633031e-01,8.457629772376137889e-02,9.627040049788036791e-02,-3.291370886401367990e-01
-6.991592328520604971e-01,7.673188384789152855e-03,-1.516888329904806931e-01,-1.515302578484074326e-02,5.007475828906913229e-01,2.725583435340179009e-03,8.177541401317811598e-01,-1.240306783857532680e-01,-2.714130818278392421e-01,1.190744289967448910e-01,-7.917428048595197537e-04,-1.474786567657751513e-02,-4.539904997405357079e-02,-1.100000000000000006e-01,-7.423704566931504933e-01,4.539904997405357079e-02,1.100000000000000006e-01,-6.176295433068496044e-01,8.178552663014003465e-03,-1.212855429659704942e-01,-4.058523839150018908e-01,9.182144733698616168e-02,9.871445703402950689e-02,-3.341476160849982668e-01
-7.098632864869570680e-01,-2.963590179893045920e-02,-1.487310921673237474e-01,-1.254818146288475336e-02,4.994660274918207299e-01,2.728787781491516864e-02,7.809684223233616107e-01,-1.178014005987714774e-01,-2.278042664171630594e-01,1.370588412566597081e-01,1.026656369157328543e-03,-1.252216408639008315e-02,-5.877852522933890017e-02,-1.100000000000000006e-01,-7.366311896061997766e-01,5.877852522933890017e-02,1.100000000000000006e-01,-6.233688103938003211e-01,1.963185880652203175e-03,-1.185635989074293323e-01,-3.999590517909124565e-01,9.803681411934792034e-02,1.014364010925706688e-01,-3.400409482090877011e-01
-7.103901144865553130e-01,-6.161585822223625275e-02,-1.416878746225708752e-01,-9.217067175057845618e-03,4.917885642702655713e-01,4.810022722843834697e-02,7.340487569094006348e-01,-1.146525911131115183e-01,-1.832300851379680129e-01,1.545832616037794427e-01,2.367965080455683869e-03,-1.002054977262164560e-02,-7.071067811873636699e-02,-1.100000000000000006e-01,-7.294974746830011902e-01,7.071067811873636699e-02,1.100000000000000006e-01,-6.305025253169989075e-01,-3.069355113045083017e-03,-1.156307906228318666e-01,-3.933280283833381352e-01,1.030693551130451857e-01,1.043692093771681345e-01,-3.466719716166620224e-01
-7.018536152210433920e-01,-8.723604095450043783e-02,-1.314589164206944882e-01,-5.483080761055911419e-03,4.787833981383816107e-01,6.436012173387208046e-02,6.803817301681498453e-01,-1.151334353455936987e-01,-1.398613826577283226e-01,1.715712081080378315e-01,3.411449538242646191e-03,-7.290000459051398062e-03,-8.090169943756389537e-02,-1.100000000000000006e-01,-7.211449676604065884e-01,8.090169943756389537e-02,1.100000000000000006e-01,-6.388550323395935093e-01,-6.795152456767004912e-03,-1.125593335855775701e-01,-3.861225914956784022e-01,1.067951524567670729e-01,1.074406664144224310e-01,-3.538774085043216999e-01
-6.854951399742624796e-01,-1.053548694614131892e-01,-1.190053900478040549e-01,-1.678016517566983251e-03,4.615221586755310912e-01,7.516005639104392233e-02,6.233272708737644940e-01,-1.200377521513764506e-01,-9.974724695689554665e-02,1.880758526937541253e-01,4.366040839602174962e-03,-4.369022085662636022e-03,-8.910065241889185417e-02,-1.100000000000000006e-01,-7.117793349816926574e-01,8.910065241889185417e-02,1.100000000000000006e-01,-6.482206650183074403e-01,-9.122464654698791975e-03,-1.094248572615048459e-01,-3.785201628975808363e-01,1.091224646546988253e-01,1.105751427384951552e-01,-3.614798371024193213e-01
-6.625800878600516253e-01,-1.146620808151294912e-01,-1.052190971444031120e-01,1.890103040948832615e-03,4.410041489837036033e-01,7.943570573497404919e-02,5.658964679610717363e-01,-1.304791654640762577e-01,-6.461523056245878360e-02,2.043186048998449633e-01,5.419406970894532181e-03,-1.287435098114085835e-03,-9.510565162955353369e-02,-1.100000000000000006e-01,-7.016311896061641074e-01,9.510565162955353369e-02,1.100000000000000006e-01,-6.583688103938359903e-01,-9.993985556620579858e-03,-1.063045428604434961e-01,-3.707079396121459869e-01,1.099939855566205854e-01,1.136954571395565050e-01,-3.692920603878541708e-01
-6.342675291550790018e-01,-1.136141537208425617e-01,-9.083235139035249206e-02,4.987495030859271511e-03,4.180607698339338096e-01,7.590858215723367275e-02,5.104581687388445310e-01,-1.479745070383100547e-01,-3.567820158571916034e-02,2.207334564718924641e-01,6.698175941174077698e-03,1.929766589129378387e-03,-9.876883405953344741e-02,-1.100000000000000006e-01,-6.909504125527292651e-01,9.876883405953344741e-02,1.100000000000000006e-01,-6.690495874472708326e-01,-9.388255425515260044e-03,-1.032752228786771309e-01,-3.628782845039432159e-01,1.093882554255152378e-01,1.167247771213228702e-01,-3.771217154960569418e-01
-6.015091030972276043e-01,-1.003892154376017226e-01,-7.639017381985147015e-02,7.536003586196690467e-03,3.932898026090139165e-01,6.304935679340302468e-02,4.585879697256542986e-01,-1.745055716383079325e-01,-1.353823766707386647e-02,2.380022910158391680e-01,8.248665217449034984e-03,5.252174634750435452e-03,-1.000000000000000056e-01,-1.100000000000000006e-01,-6.799999999999104539e-01,1.000000000000000056e-01,1.100000000000000006e-01,-6.800000000000896438e-01,-7.320189347513716971e-03,-1.004114892278934884e-01,-3.552239896668720198e-01,1.073201893475136670e-01,1.195885107721065127e-01,-3.847760103331281378e-01
